student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
2879,25,Male,Undergraduate,6.88,1.33,4.4,2.58,1.73,6.87,6.43,117,229,No,No,Average,24.34,44.87,80.78,40.05,86.85
2880,24,Female,High School,2.89,3.95,4.71,4.66,2.71,5.96,2.99,111,146,Yes,No,Poor,75.93,84.46,73.42,41.2,79.6
2881,18,Other,High School,1.56,5.91,3.52,2.18,3.26,6.92,3.95,42,284,Yes,Yes,Average,45.53,59.97,80.67,70.04,71.54
2882,21,Male,Postgraduate,7.73,3.93,0.32,0.72,2.57,8.35,7.21,77,206,No,No,Good,86.96,86.4,63.25,97.87,91.22
2883,17,Male,High School,3.9,1.12,2.34,3.5,2.83,7.2,8.15,77,337,Yes,No,Poor,65.56,84.83,82.38,60.93,42.88
2884,23,Female,High School,4.64,5.25,3.48,2.88,4.15,4.24,2.38,109,146,Yes,Yes,Poor,15.64,6.15,49.1,0.12,26.12
2885,24,Female,Undergraduate,4.51,1.28,1.15,4.08,1.73,8.24,9.23,57,275,Yes,Yes,Good,19.47,65.93,30.41,79.08,3.66
2886,25,Male,Undergraduate,1.92,4.42,3.21,4.34,0.13,8.15,3.2,15,64,Yes,No,Good,17.85,98.5,93.5,34.44,3.57
2887,20,Male,Postgraduate,4.31,4.95,1.8,3.81,1.57,8.13,4.35,67,110,No,Yes,Good,17.77,19.31,53.85,55.71,52.05
2888,19,Other,Undergraduate,3.59,5.36,2.47,5.27,3.05,5.46,9.93,28,61,Yes,Yes,Good,48.46,31.82,97.3,0.99,84.32
2889,24,Female,Undergraduate,5.24,4.97,4.06,0.76,3.84,8.22,8.37,84,248,Yes,No,Excellent,99.05,5.3,15.67,48.23,83.81
2890,25,Male,High School,7.17,2.38,0.88,5.07,3.61,4.7,2.56,100,354,Yes,No,Average,30.64,16.99,91.37,31.61,47.1
2891,22,Male,Undergraduate,7.92,5.34,1.81,0.58,1.77,7.25,8.71,23,222,No,Yes,Good,37.05,54.71,79.47,26.75,19.34
2892,17,Other,Undergraduate,1.56,5.95,1.04,2.29,4.15,5.03,5.43,115,219,Yes,No,Excellent,58.03,1.2,74.31,67.93,13.99
2893,20,Female,Postgraduate,7.44,5.91,1.66,5.11,2.15,8.6,9.59,103,8,Yes,Yes,Excellent,16.29,62.92,0.79,33.28,49.05
2894,23,Other,High School,6.79,0.59,2.98,5.29,2.91,4.53,8.51,79,332,Yes,Yes,Average,78.93,55.99,29.93,51.61,22.61
2895,21,Male,Postgraduate,7.07,2.46,0.01,5.76,2.38,5.74,7.87,38,307,Yes,Yes,Excellent,76.84,60.0,79.17,31.61,14.04
2896,19,Female,Undergraduate,2.05,2.98,1.42,3.03,1.8,7.52,2.16,48,266,No,Yes,Average,97.23,97.2,1.48,44.69,15.82
2897,22,Male,High School,3.96,3.86,1.5,2.86,3.04,7.49,4.15,60,368,Yes,Yes,Good,60.88,40.07,91.22,39.44,73.02
2898,24,Female,Postgraduate,6.71,3.91,1.99,4.84,4.81,4.29,3.77,103,316,Yes,No,Poor,84.59,47.4,4.91,43.53,69.41
2899,18,Male,High School,6.99,2.22,3.2,1.69,3.62,5.13,7.46,65,241,Yes,Yes,Poor,12.1,18.91,77.28,87.88,87.96
2900,21,Male,High School,2.99,3.34,4.58,0.35,0.45,8.3,6.64,10,68,No,No,Good,20.12,41.59,77.64,45.75,76.34
2901,24,Female,High School,2.72,3.69,3.06,2.46,1.72,7.95,2.58,47,186,Yes,Yes,Excellent,58.06,30.47,94.5,60.45,71.84
2902,24,Female,High School,1.84,2.48,1.5,5.85,1.56,8.86,9.72,45,156,No,No,Average,93.47,90.27,41.36,36.73,3.62
2903,17,Other,High School,3.66,2.65,0.75,1.1,3.26,4.45,8.65,104,21,Yes,Yes,Average,33.4,82.79,20.34,84.67,89.62
2904,19,Male,High School,1.85,2.02,0.47,5.85,0.06,6.85,6.1,11,120,Yes,No,Good,46.69,87.0,94.54,11.28,65.02
2905,22,Other,High School,2.12,5.34,1.51,1.96,1.5,5.69,2.87,72,388,No,Yes,Excellent,45.31,71.39,75.44,16.13,93.03
2906,21,Female,Undergraduate,3.64,3.25,3.04,0.84,4.37,7.05,5.48,0,230,Yes,No,Excellent,18.53,81.54,70.36,28.56,52.25
2907,21,Male,Undergraduate,1.99,1.01,1.18,0.44,4.03,5.66,5.12,2,266,No,Yes,Average,99.37,37.27,17.08,81.95,18.24
2908,24,Other,Postgraduate,3.87,1.5,4.57,2.63,0.06,4.91,2.61,58,35,No,Yes,Good,5.42,62.97,17.41,51.63,39.72
2909,21,Female,High School,2.88,1.94,4.2,0.45,1.32,5.93,7.76,42,114,Yes,No,Excellent,74.42,44.71,0.46,78.08,48.71
2910,18,Female,Undergraduate,4.33,0.85,1.85,0.69,2.25,6.49,3.58,119,292,Yes,No,Average,64.56,7.72,65.5,49.02,1.65
2911,19,Female,Postgraduate,6.88,1.48,2.54,0.94,0.28,7.2,9.15,9,194,No,No,Excellent,63.06,84.67,60.03,57.29,17.05
2912,17,Other,Postgraduate,1.3,4.61,3.18,3.62,2.42,5.7,2.36,38,185,Yes,No,Good,40.98,89.06,91.42,72.83,57.73
2913,18,Male,High School,3.29,0.97,3.53,2.98,4.98,4.29,4.83,26,371,Yes,Yes,Poor,2.64,15.28,37.38,10.23,20.56
2914,22,Male,Undergraduate,2.36,5.38,1.49,4.99,0.35,5.84,3.43,32,87,No,No,Good,25.13,83.93,70.11,7.9,76.91
2915,23,Male,High School,7.91,4.46,3.68,4.26,2.96,8.05,3.58,45,241,Yes,No,Excellent,99.8,45.74,35.06,42.53,17.64
2916,25,Female,Postgraduate,0.62,2.27,0.4,1.37,3.02,4.42,3.42,41,339,No,No,Excellent,91.88,49.54,21.76,2.31,37.54
2917,18,Male,Undergraduate,5.76,5.96,4.24,1.5,0.86,6.5,8.79,96,51,No,Yes,Excellent,36.14,66.53,34.38,45.14,4.99
2918,24,Other,Undergraduate,7.23,3.24,2.42,0.57,0.97,6.34,5.42,84,281,Yes,Yes,Good,25.53,76.97,56.13,35.31,59.46
2919,20,Male,High School,0.95,5.12,1.3,2.9,1.09,8.68,3.46,113,255,Yes,No,Average,19.62,94.44,45.91,34.83,55.55
2920,22,Male,High School,4.04,3.86,1.47,0.59,0.22,6.61,5.4,83,192,No,No,Average,77.6,98.07,72.2,21.84,72.34
2921,17,Female,Undergraduate,6.31,4.38,4.13,4.13,0.08,4.11,5.02,22,296,Yes,Yes,Good,9.2,28.5,63.21,31.66,53.41
2922,17,Other,Postgraduate,4.29,4.7,2.65,1.2,3.08,7.92,7.12,38,67,No,No,Good,49.28,94.55,51.53,44.63,76.64
2923,19,Female,High School,0.77,2.12,1.93,4.76,0.7,5.27,2.92,95,66,No,Yes,Excellent,6.21,80.07,23.65,25.71,82.8
2924,17,Other,Undergraduate,4.34,1.55,4.72,0.2,1.21,5.09,6.93,24,300,No,Yes,Good,35.08,74.06,14.62,26.64,20.94
2925,17,Female,High School,6.93,4.38,1.55,0.89,3.03,7.77,4.01,69,103,No,No,Average,44.45,40.04,24.82,28.0,98.13
2926,19,Female,Undergraduate,2.1,2.34,4.61,2.68,1.13,8.41,2.72,17,243,Yes,Yes,Poor,62.92,9.03,21.55,87.8,43.96
2927,19,Female,Postgraduate,1.66,1.59,4.27,1.21,2.05,4.25,2.78,48,11,No,Yes,Excellent,16.15,80.76,89.25,96.06,29.06
2928,20,Female,Undergraduate,6.45,4.62,0.11,2.11,3.07,7.04,9.55,84,197,Yes,No,Poor,40.7,0.74,55.79,71.28,82.86
2929,18,Male,Postgraduate,3.75,5.26,0.89,3.15,2.49,5.01,4.13,48,253,No,No,Poor,59.06,59.1,72.49,16.42,70.86
2930,17,Other,Postgraduate,6.96,1.89,1.78,2.36,1.88,5.01,3.13,46,98,No,No,Excellent,86.94,31.74,1.49,23.33,71.87
2931,24,Other,Undergraduate,0.72,4.2,4.13,3.22,4.57,6.31,4.55,69,128,Yes,No,Good,49.25,76.68,52.6,5.55,91.68
2932,23,Female,Postgraduate,4.49,3.12,4.94,1.89,1.91,6.29,8.82,19,368,Yes,Yes,Poor,21.28,58.89,53.78,34.75,80.1
2933,17,Female,Postgraduate,4.0,4.6,3.49,1.53,1.51,8.35,2.68,57,72,No,No,Good,64.69,96.54,73.7,58.93,29.63
2934,25,Male,High School,5.15,1.98,0.39,0.2,1.72,8.16,9.6,61,135,No,Yes,Average,75.26,16.12,75.3,21.02,15.5
2935,24,Other,High School,6.29,4.42,0.52,3.96,1.17,8.75,6.72,10,214,Yes,Yes,Average,5.28,94.86,40.24,43.56,81.47
2936,17,Female,Postgraduate,3.59,5.13,2.59,1.5,1.48,7.47,2.54,32,142,No,No,Poor,97.17,82.29,59.2,91.87,59.77
2937,18,Other,Undergraduate,3.84,4.63,0.52,0.05,1.42,5.27,3.91,19,151,Yes,No,Average,51.46,38.26,98.79,84.89,52.99
2938,20,Male,High School,4.58,0.59,2.91,3.04,0.4,7.31,2.34,41,103,No,No,Good,71.85,19.68,99.62,14.58,41.71
2939,23,Male,Postgraduate,4.72,4.8,0.99,0.18,1.7,8.35,2.34,44,244,Yes,No,Excellent,77.92,53.99,82.17,92.65,74.1
2940,22,Female,High School,4.19,2.82,4.41,1.07,4.14,7.5,6.01,42,229,No,No,Poor,89.48,72.03,10.43,34.13,63.71
2941,22,Male,High School,0.71,3.45,4.78,4.83,1.78,5.07,8.93,67,51,Yes,Yes,Poor,96.66,21.32,51.53,26.67,87.55
2942,18,Female,High School,2.34,2.67,1.47,2.97,1.38,7.8,6.57,13,34,No,Yes,Poor,30.66,50.97,96.64,63.93,54.16
2943,21,Male,Undergraduate,1.64,3.24,2.9,4.84,1.95,7.55,4.29,15,131,Yes,No,Good,86.57,90.62,32.92,26.96,17.52
2944,17,Other,Postgraduate,1.87,3.73,0.92,5.6,0.59,7.7,9.42,103,48,No,No,Poor,12.58,74.45,18.25,29.5,66.27
2945,18,Female,Postgraduate,6.31,1.82,2.87,5.44,4.17,7.71,5.14,63,39,No,No,Good,19.0,17.32,43.12,33.2,11.9
2946,23,Male,Undergraduate,5.11,1.22,1.54,0.19,3.89,8.92,2.54,30,165,Yes,Yes,Average,24.57,84.68,5.42,1.87,13.28
2947,19,Female,Undergraduate,4.94,5.22,2.52,2.56,0.1,4.04,7.12,84,111,Yes,Yes,Good,40.16,19.51,81.62,20.87,80.19
2948,21,Female,Undergraduate,4.91,5.68,1.05,5.68,4.37,8.44,6.29,94,363,No,Yes,Excellent,19.56,0.42,15.28,87.49,22.61
2949,18,Female,Postgraduate,7.34,2.6,3.6,3.12,0.49,8.56,4.1,82,359,No,No,Excellent,96.61,81.47,10.98,20.43,32.04
2950,24,Other,Undergraduate,6.23,5.63,0.6,1.23,1.15,7.29,5.92,76,157,No,Yes,Excellent,73.9,8.02,35.98,77.65,90.97
2951,21,Female,Postgraduate,2.58,3.13,3.83,3.94,1.04,8.16,6.07,70,380,No,No,Poor,76.0,67.37,5.34,0.23,10.05
2952,22,Male,Undergraduate,2.07,0.84,1.34,4.97,2.83,7.92,5.5,66,301,No,Yes,Good,86.16,9.36,25.54,14.18,34.28
2953,17,Other,Undergraduate,2.39,2.22,0.67,3.9,0.13,8.61,6.52,11,75,Yes,No,Poor,58.92,56.21,62.89,68.85,10.88
2954,24,Female,Undergraduate,4.64,5.02,2.12,4.17,1.53,8.17,3.34,67,106,No,No,Excellent,99.81,17.91,59.1,60.27,70.15
2955,17,Female,Postgraduate,6.84,4.68,3.49,4.48,4.42,7.98,9.6,37,18,Yes,No,Average,46.24,32.15,90.36,6.43,32.41
2956,20,Female,High School,2.29,4.14,2.34,0.15,0.87,7.62,9.86,26,387,Yes,Yes,Excellent,98.98,58.27,92.35,28.66,77.47
2957,25,Male,Postgraduate,5.78,4.7,2.08,4.25,2.65,5.73,3.5,107,268,No,No,Poor,97.8,56.87,89.03,17.86,92.13
2958,18,Female,Undergraduate,7.43,4.06,3.12,0.03,1.25,6.78,6.54,36,304,Yes,No,Average,28.47,92.45,75.26,90.55,63.02
2959,22,Male,Postgraduate,4.44,1.48,3.32,1.47,3.56,4.94,8.01,39,180,No,Yes,Poor,13.67,94.74,81.75,56.84,34.97
2960,18,Female,Postgraduate,5.68,0.91,3.88,0.07,2.73,4.01,2.21,47,160,No,Yes,Average,46.55,26.92,17.02,63.54,79.27
2961,22,Female,Undergraduate,1.98,5.77,0.53,4.95,4.03,6.71,7.63,1,269,No,Yes,Good,37.27,91.77,36.36,98.77,78.85
2962,20,Male,Postgraduate,2.2,3.23,1.4,5.79,2.3,5.68,6.33,45,378,No,Yes,Excellent,5.2,68.01,97.55,31.49,33.46
2963,21,Other,Postgraduate,4.37,4.35,4.4,3.78,1.47,5.47,8.43,0,11,Yes,No,Excellent,59.56,57.27,49.93,75.29,53.13
2964,19,Female,Postgraduate,2.87,4.34,1.94,1.71,3.23,7.67,2.94,36,29,No,Yes,Poor,2.08,24.28,71.55,32.1,13.15
2965,24,Female,Postgraduate,0.73,0.77,2.36,2.08,2.87,8.88,5.63,53,399,No,Yes,Good,20.88,67.53,53.02,69.29,93.12
2966,19,Male,High School,5.53,1.08,3.43,1.74,4.9,5.7,8.84,49,335,No,Yes,Good,85.84,62.85,35.99,67.66,18.46
2967,20,Female,Postgraduate,4.71,4.12,0.45,0.53,4.48,7.99,4.42,70,314,No,No,Good,26.5,17.97,97.65,75.3,39.28
2968,18,Female,Undergraduate,2.19,1.49,1.12,1.27,3.12,4.21,6.53,29,333,No,No,Average,99.4,82.09,88.04,84.85,96.43
2969,24,Female,Postgraduate,3.2,5.15,0.4,0.85,0.5,5.83,8.49,82,372,Yes,No,Excellent,48.15,74.35,99.77,9.58,92.41
2970,17,Female,Postgraduate,3.55,2.27,4.54,1.69,1.24,7.25,8.28,30,239,Yes,No,Good,50.29,19.41,89.25,98.53,4.16
2971,21,Other,Postgraduate,7.48,3.24,4.64,0.25,0.21,4.09,6.02,8,74,No,No,Excellent,91.7,37.48,14.95,59.95,28.92
2972,25,Other,Undergraduate,7.27,1.25,2.66,3.62,3.31,6.12,3.8,90,299,No,No,Good,62.85,12.4,8.78,89.79,14.9
2973,19,Other,Postgraduate,0.63,3.8,0.64,2.91,4.33,6.38,9.11,44,229,No,Yes,Average,48.04,57.61,71.72,30.65,6.7
2974,17,Male,High School,2.62,3.1,0.96,5.47,1.17,5.23,3.83,69,135,Yes,No,Average,69.19,69.08,24.58,63.65,56.94
2975,24,Other,Undergraduate,2.95,4.53,2.33,2.44,1.68,5.17,6.29,84,215,No,No,Excellent,64.51,13.84,81.75,91.87,90.66
2976,25,Female,Undergraduate,0.7,0.87,4.27,2.59,2.65,5.59,6.63,16,210,Yes,No,Average,65.07,36.08,15.73,23.64,77.17
2977,23,Male,High School,3.76,3.83,2.65,4.22,4.21,6.71,7.27,52,98,No,Yes,Good,90.12,90.36,52.74,74.35,98.55
2978,17,Other,Undergraduate,4.38,4.66,4.11,4.45,1.6,8.13,4.26,100,93,No,Yes,Average,99.66,53.98,38.8,26.19,99.46
2979,17,Other,Postgraduate,7.03,3.57,4.69,5.02,2.54,4.67,8.17,60,270,No,No,Average,56.59,91.04,24.85,28.62,46.63
2980,17,Female,Postgraduate,5.84,1.56,4.18,3.47,4.52,8.05,5.76,109,135,Yes,No,Poor,43.76,2.14,79.02,32.63,28.49
2981,19,Other,High School,7.11,1.51,3.32,3.35,2.0,4.08,8.51,59,326,Yes,No,Excellent,44.66,88.95,55.61,93.92,60.19
2982,22,Male,Postgraduate,1.59,2.32,0.0,1.7,0.91,5.44,6.13,90,208,No,Yes,Good,66.42,27.44,32.81,7.66,28.7
2983,20,Female,High School,4.55,2.83,2.25,5.87,1.26,8.05,5.53,93,66,Yes,Yes,Excellent,74.26,55.88,60.25,76.9,0.67
2984,19,Female,Undergraduate,2.51,3.49,4.89,1.28,1.77,5.66,3.6,23,54,No,No,Average,87.46,24.77,40.45,41.73,13.98
2985,19,Other,Undergraduate,6.93,2.79,1.89,5.82,3.0,6.22,7.82,105,98,No,No,Average,6.78,97.25,39.0,40.47,72.54
2986,25,Male,Postgraduate,5.33,1.35,1.91,0.03,1.51,5.86,5.29,81,331,Yes,No,Average,47.12,41.23,79.34,37.6,89.09
2987,18,Other,High School,4.42,5.45,0.24,1.0,4.07,8.24,8.91,118,187,Yes,Yes,Average,20.78,37.63,65.91,8.57,11.21
2988,24,Other,Postgraduate,5.01,1.59,3.04,3.2,3.13,7.62,7.51,106,190,Yes,Yes,Excellent,91.95,51.19,84.2,77.95,87.11
2989,21,Other,Postgraduate,2.97,0.54,3.33,5.85,2.84,7.14,7.33,2,297,Yes,No,Excellent,41.53,71.56,62.14,35.07,45.76
2990,18,Other,Postgraduate,1.01,2.56,1.72,5.13,3.37,4.76,5.72,98,178,Yes,No,Poor,85.47,4.17,36.56,67.73,23.79
2991,24,Male,High School,2.16,5.36,1.4,0.83,4.51,7.47,4.42,4,396,Yes,No,Poor,49.38,50.88,84.67,36.21,58.35
2992,17,Male,Undergraduate,2.81,1.91,4.52,2.89,2.56,8.78,7.74,28,296,No,Yes,Poor,57.73,23.99,18.88,43.59,84.43
2993,21,Other,High School,1.77,2.6,1.44,0.15,1.05,5.66,8.94,92,344,Yes,Yes,Excellent,62.5,97.69,7.46,31.04,9.3
2994,20,Male,High School,7.36,1.69,0.02,3.8,4.73,8.48,5.34,76,208,No,No,Excellent,61.37,71.39,89.12,24.94,36.24
2995,23,Female,Undergraduate,3.22,5.41,1.92,4.09,3.07,6.86,9.14,79,384,No,Yes,Average,53.64,16.44,52.69,10.85,5.09
2996,22,Other,Postgraduate,4.5,5.85,3.43,5.51,1.43,4.59,3.84,32,397,Yes,No,Average,29.77,59.74,99.07,31.85,6.81
2997,24,Female,Postgraduate,1.37,4.72,3.49,0.61,1.55,7.66,2.27,52,366,Yes,No,Average,17.78,7.33,69.95,60.35,29.16
2998,18,Other,Undergraduate,6.75,4.96,2.19,3.94,1.19,4.64,8.82,83,166,Yes,Yes,Excellent,20.19,79.28,58.76,83.19,98.78
2999,18,Other,Undergraduate,6.08,2.19,2.89,4.43,1.24,7.27,7.12,22,248,Yes,No,Good,32.8,21.75,35.75,11.05,7.78
3000,23,Female,High School,3.19,2.68,4.85,0.6,2.24,7.26,7.97,119,391,No,No,Poor,27.01,36.65,42.51,98.38,57.37
3001,20,Male,Postgraduate,6.26,5.52,1.06,3.25,3.22,7.17,5.43,63,41,Yes,Yes,Excellent,61.36,11.1,2.56,0.43,80.59
3002,19,Female,Undergraduate,1.28,2.2,0.57,5.32,3.48,5.19,3.2,112,355,Yes,Yes,Average,29.99,22.37,2.62,54.78,39.28
3003,24,Female,Postgraduate,6.81,4.65,4.72,4.11,1.29,5.81,8.04,75,331,No,Yes,Average,38.4,2.41,21.11,7.8,36.44
3004,25,Other,Postgraduate,7.83,2.96,4.98,0.71,2.06,4.46,3.38,32,309,No,No,Average,54.1,68.95,33.42,32.07,95.33
3005,19,Other,High School,7.57,5.44,4.6,1.69,1.72,7.6,2.68,65,72,Yes,No,Average,34.18,59.49,81.5,98.7,13.15
3006,17,Male,Postgraduate,5.89,5.37,0.72,3.23,0.96,7.12,2.78,96,138,No,Yes,Poor,76.33,88.43,4.46,35.92,44.14
3007,17,Other,High School,7.28,0.76,4.11,4.72,2.45,8.32,2.58,95,281,No,No,Good,6.82,41.24,81.05,85.41,90.79
3008,18,Female,High School,3.53,0.71,0.73,3.89,0.28,6.44,6.47,119,186,No,Yes,Poor,49.3,33.6,57.07,63.53,65.24
3009,20,Female,Postgraduate,2.84,2.08,4.42,0.69,3.86,7.78,9.04,102,164,No,No,Good,78.04,52.51,60.79,53.47,11.02
3010,19,Male,Postgraduate,5.38,1.83,1.28,0.97,4.19,8.53,8.16,97,204,Yes,No,Excellent,22.91,24.66,84.61,9.54,4.64
3011,25,Male,Undergraduate,5.76,1.04,4.31,4.91,4.1,6.56,7.49,70,267,Yes,Yes,Poor,69.74,6.33,51.08,22.91,62.44
3012,21,Other,High School,2.94,5.76,3.31,4.87,3.46,6.95,6.87,11,125,No,No,Excellent,57.32,29.86,17.16,1.26,73.05
3013,18,Male,Postgraduate,2.96,5.03,0.58,0.11,0.43,4.18,7.83,87,156,Yes,No,Poor,40.11,16.56,45.07,73.35,91.08
3014,18,Male,High School,7.72,1.49,1.25,1.04,3.32,5.77,8.55,113,331,No,Yes,Good,26.43,63.13,57.91,10.08,79.68
3015,21,Male,High School,1.72,1.08,0.27,0.43,0.74,5.2,2.02,16,89,No,Yes,Good,53.47,66.58,74.12,66.15,45.12
3016,17,Male,High School,2.59,4.24,3.21,3.87,3.19,7.79,7.18,36,10,Yes,Yes,Good,60.84,75.46,83.39,58.65,95.47
3017,24,Female,Postgraduate,6.17,3.01,3.94,2.23,1.6,7.0,10.0,102,81,No,No,Poor,11.83,9.57,35.87,16.93,45.82
3018,20,Female,Postgraduate,3.41,1.49,3.24,1.31,0.7,8.82,2.78,105,59,No,Yes,Average,91.22,34.98,85.58,39.4,41.78
3019,25,Other,High School,2.23,4.05,3.96,5.4,4.79,8.94,9.02,112,231,Yes,No,Poor,39.78,75.83,28.88,99.05,50.1
3020,21,Other,High School,2.97,2.08,2.93,2.35,2.4,7.6,7.4,20,67,No,Yes,Average,94.37,31.86,73.19,42.47,75.39
3021,23,Male,Postgraduate,2.89,1.53,1.96,1.93,4.29,4.12,6.11,24,273,Yes,Yes,Average,96.11,2.34,31.76,89.7,30.37
3022,21,Male,Undergraduate,2.31,2.14,4.67,4.23,1.89,8.3,5.92,116,233,Yes,Yes,Average,70.36,42.47,11.65,26.62,36.2
3023,18,Other,Undergraduate,4.49,2.33,3.31,3.56,2.04,4.75,9.93,116,155,Yes,No,Average,95.11,45.24,11.11,78.89,18.03
3024,25,Female,High School,3.25,3.61,4.99,0.38,3.67,4.47,9.5,78,93,No,No,Excellent,22.96,22.24,97.22,95.01,23.48
3025,22,Other,High School,7.28,2.65,1.56,2.16,1.27,4.46,4.03,57,240,No,No,Average,78.85,96.77,91.48,65.97,55.56
3026,18,Other,High School,2.44,1.9,3.13,5.79,4.04,5.28,3.42,116,246,No,Yes,Average,28.58,1.68,89.35,95.25,83.94
3027,18,Female,Postgraduate,1.58,4.33,0.9,5.88,2.45,7.25,3.93,30,101,No,Yes,Poor,31.7,70.58,64.42,73.65,91.95
3028,18,Male,Undergraduate,7.79,3.5,1.2,1.98,3.47,4.54,3.55,84,388,Yes,Yes,Average,24.44,13.27,80.83,26.16,65.27
3029,23,Female,High School,3.5,5.02,2.32,2.07,4.21,7.01,4.49,26,384,No,No,Poor,13.66,92.35,59.91,71.03,64.13
3030,24,Female,High School,3.09,2.49,3.57,2.08,1.31,7.75,8.92,21,317,Yes,Yes,Poor,23.45,29.86,21.21,19.74,13.07
3031,21,Female,High School,5.16,4.1,1.07,0.13,3.67,7.01,4.23,64,0,Yes,No,Good,86.96,8.8,22.99,10.6,22.73
3032,25,Male,Undergraduate,7.75,2.56,3.16,4.31,2.56,8.96,7.39,106,90,Yes,Yes,Excellent,94.4,0.89,19.65,6.51,96.84
3033,18,Other,Postgraduate,6.79,1.75,0.57,4.64,2.07,4.55,3.67,90,212,No,No,Excellent,13.32,73.53,9.08,32.94,60.06
3034,22,Male,Undergraduate,4.34,3.74,2.03,2.35,3.94,6.47,9.74,77,344,Yes,No,Poor,85.18,68.86,19.31,43.65,46.01
3035,17,Female,Postgraduate,7.89,1.28,0.41,4.25,0.06,7.07,3.38,75,359,Yes,Yes,Good,48.19,46.15,10.74,45.05,75.97
3036,18,Other,Postgraduate,6.71,0.85,4.99,5.69,1.69,6.76,2.5,107,275,No,No,Good,90.11,49.98,28.02,58.29,35.94
3037,21,Male,Undergraduate,4.64,3.82,4.46,2.75,3.57,5.43,4.34,42,373,Yes,Yes,Excellent,80.45,20.97,85.95,64.39,43.48
3038,25,Male,High School,7.42,1.2,2.7,1.23,1.71,4.33,7.7,78,247,No,No,Excellent,1.17,80.56,52.05,70.56,4.28
3039,22,Female,Postgraduate,6.52,1.54,1.84,3.5,4.32,6.99,7.51,96,108,No,Yes,Average,3.44,64.29,25.72,75.91,83.63
3040,24,Male,Postgraduate,4.26,2.65,2.08,2.88,3.97,6.47,5.29,9,263,No,No,Average,56.81,37.63,72.18,43.64,15.7
3041,22,Other,Postgraduate,3.91,4.67,3.8,1.13,2.07,4.7,4.49,9,187,No,No,Poor,42.47,35.89,38.55,30.85,54.5
3042,19,Other,Undergraduate,2.19,0.69,3.27,3.75,0.55,5.51,4.41,27,328,No,No,Excellent,42.68,67.8,90.19,79.95,82.3
3043,20,Female,High School,1.42,1.14,2.52,5.75,4.53,5.82,2.59,97,283,No,No,Average,86.45,85.81,67.49,68.95,57.95
3044,17,Female,High School,4.16,3.05,4.51,1.11,1.42,8.97,8.72,52,220,No,Yes,Good,49.72,72.33,56.95,7.92,77.48
3045,23,Other,Undergraduate,5.72,1.85,0.16,1.71,4.82,5.8,7.32,39,132,Yes,No,Poor,40.69,49.61,95.94,72.43,75.02
3046,25,Other,High School,2.89,4.69,4.11,2.11,3.16,4.74,3.14,68,219,Yes,No,Average,10.92,30.4,56.49,34.57,92.77
3047,17,Male,Undergraduate,4.83,1.2,4.63,5.69,4.21,5.37,7.16,100,339,Yes,Yes,Good,75.39,53.04,56.07,48.37,20.62
3048,17,Female,Undergraduate,6.36,3.88,1.3,4.43,4.57,8.5,6.1,91,249,Yes,No,Excellent,53.06,15.81,7.0,67.23,0.39
3049,22,Male,Undergraduate,5.79,5.3,0.83,3.75,0.16,6.63,8.82,37,207,No,No,Excellent,49.81,70.27,24.28,21.46,33.91
3050,25,Male,Postgraduate,7.59,2.87,4.7,1.25,4.92,5.01,6.26,12,105,Yes,Yes,Excellent,65.01,42.1,69.21,64.55,88.75
3051,25,Other,High School,5.2,1.82,3.64,1.44,4.23,7.93,2.1,26,300,No,Yes,Poor,59.19,98.56,66.64,60.43,5.46
3052,19,Male,Undergraduate,2.32,3.31,0.75,3.39,2.23,8.09,5.47,111,187,No,Yes,Poor,63.41,40.39,46.79,1.14,10.57
3053,18,Other,Postgraduate,5.27,3.4,3.72,1.9,0.05,5.49,6.15,28,334,Yes,Yes,Good,64.23,61.33,83.44,35.61,92.19
3054,22,Other,High School,2.17,5.05,1.14,1.12,3.66,7.03,9.51,16,153,Yes,Yes,Poor,1.02,63.99,60.31,34.52,45.9
3055,17,Other,High School,7.96,3.2,1.21,4.8,4.25,5.11,6.58,29,256,No,Yes,Good,39.46,73.86,80.98,34.6,13.17
3056,18,Female,Postgraduate,1.42,0.81,2.18,5.06,4.02,4.46,7.24,90,367,No,Yes,Excellent,2.25,2.2,80.65,11.89,24.31
3057,24,Female,High School,7.7,5.38,2.53,0.76,3.1,8.14,6.59,82,132,No,Yes,Average,85.46,35.47,83.01,4.9,49.89
3058,24,Female,Postgraduate,0.87,3.81,2.37,3.98,0.28,7.49,4.44,56,249,No,Yes,Excellent,60.74,83.32,20.07,27.66,58.69
3059,18,Other,Undergraduate,3.55,1.23,1.48,5.18,3.18,7.26,4.7,84,215,Yes,No,Excellent,10.19,16.01,36.52,48.2,41.92
3060,25,Other,Undergraduate,3.99,5.61,3.71,5.12,3.26,6.53,5.59,63,258,No,No,Good,0.31,67.2,35.99,91.21,32.09
3061,20,Female,High School,7.89,3.38,1.4,4.27,3.16,4.08,7.28,96,234,No,No,Good,83.24,10.56,47.86,93.17,55.36
3062,23,Other,Postgraduate,2.37,1.77,0.45,5.75,1.92,5.34,9.33,97,187,Yes,No,Good,6.74,54.95,83.93,11.57,79.48
